TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
org.semanticweb.rulewerk.client.picocli.SaveModelTest.mkdir_saveTrueNonExistingDirectory,1,1,1,1,1,1.00,8,11,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.testRemoveAndAddStatementsOnlyFacts,1,57,8,1,1,0.10,13,375,0,0.00,0.00
org.semanticweb.rulewerk.parser.javacc.JavaCCParserBaseTest.createConstant_throwingDatatypeConstantHandler_throws,0,6,2,1,1,0.00,0,47,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermFactoryTest.predicate_reused,1,5,3,1,1,0.35,10,34,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_nestedParenLiterals_succeeds,1,11,4,1,1,0.10,12,69,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnswerCountTest.pFactsUniversalRule,1,55,6,1,1,0.10,20,344,0,0.00,0.00
org.semanticweb.rulewerk.client.shell.DefaultShellConfigurationTest.buildCompleterClear_emptyLine,1,3,1,1,1,0.18,28,23,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.ShellTest.run_exit,2,14,3,2,1,0.10,35,78,1,0.00,0.00
org.semanticweb.rulewerk.commands.InterpreterTest.print_succeeds,2,17,3,1,1,0.22,17,80,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.testStatementsArrayRemovalBeforeReason,1,55,7,1,1,0.10,12,354,0,0.00,0.00
org.semanticweb.rulewerk.rdf.RdfValueToTermConverterTest.convertBNode_succeeds,1,2,1,1,1,0.70,7,15,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.PositiveLiteralImplTest.predicateNameNotNull,0,1,1,1,1,1.00,4,13,0,0.00,0.00
org.semanticweb.rulewerk.parser.ParserConfigurationTest.parseConfigurableLiteral_unregisteredLiteral_throws,1,2,1,1,1,0.00,3,15,1,0.00,0.00
org.semanticweb.rulewerk.parser.DirectiveHandlerTest.validateTermArgument_termArgument_succeeds,0,1,1,1,1,1.00,3,2,1,0.00,0.00
org.semanticweb.rulewerk.commands.ExportCommandInterpreterTest.wrongArgumentCount_fails,2,8,2,1,1,0.42,12,84,1,0.00,0.00
org.semanticweb.rulewerk.parser.DirectiveHandlerTest.validateStringArgument_stringArgument_throws,0,1,1,1,1,0.00,1,5,1,0.00,0.00
org.semanticweb.rulewerk.commands.ExportCommandInterpreterTest.wrongSecondArgumentType_fails,2,12,3,1,1,0.32,12,102,1,0.00,0.00
org.semanticweb.rulewerk.commands.ShowKbCommandInterpreterTest.ioError_fails,2,12,4,1,1,0.38,17,91,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveQueryResultsTest.isDirectoryValid_existingDirectory_valid,1,1,1,1,1,1.00,7,8,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.PrintQueryResultsTest.setComplete_and_isComplete,1,2,1,1,1,1.00,7,7,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testStatementsArrayRemovalAfterReason,1,51,6,1,1,0.07,8,324,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogQueryTest.queryResultWithBlanksExcludeBlanks,0,0,0,0,0,0.00,20,0,0,0.00,0.00
org.semanticweb.rulewerk.commands.RetractCommandInterpreterTest.correctUse_retractPredicate_succeeds,2,14,5,1,1,0.25,28,120,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.absolutizeIri_base_absoluteIri,1,3,2,1,1,0.85,6,26,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parse_NamedNullInFact_succeeds,0,10,4,1,1,0.06,43,55,1,0.00,0.00
org.semanticweb.rulewerk.commands.AddSourceCommandInterpreterTest.correctUse_succeeds,2,15,3,1,1,0.27,24,114,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testStatementsListRemovalBeforeLoad,1,8,2,1,1,0.25,7,43,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.PredicateImplTest.testEquals,1,5,2,1,1,0.07,14,21,1,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.synopsis_succeeds,1,1,1,1,1,0.00,7,2,1,0.00,0.00
org.semanticweb.rulewerk.commands.InterpreterTest.unknownCommand_fails,2,8,2,1,1,0.47,12,80,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testConjunctionTruthTruth,1,14,5,1,1,0.00,7,117,1,0.00,0.00
org.semanticweb.rulewerk.commands.ClearCommandInterpreterTest.unkonwnTask_fails,2,10,3,1,1,0.26,12,117,1,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.correctUseParseError_fails,2,12,3,1,1,0.22,15,130,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.testRdfSourceInvalidArity,0,11,6,2,1,0.00,4,80,1,0.00,0.00
org.semanticweb.rulewerk.commands.ExportCommandInterpreterTest.wrongFirstArgumentType_fails,2,11,3,1,1,0.33,12,98,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testEquivalentObjectProperties,1,6,3,1,1,0.00,20,38,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.PositiveLiteralImplTest.predicateNameNotEmpty,0,1,1,1,1,0.00,1,13,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermImplTest.constantNameNonWhitespaceTest,0,0,0,0,0,0.00,1,4,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testDoubleLiteral,0,10,4,1,1,0.03,29,61,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogDataSourceConfigurationVisitorTest.visit_SparqlQueryResultDataSource_succeeds,1,2,1,1,1,0.17,18,8,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.rdfDataSourceDeclarationToStringParsingTest,1,16,6,2,1,0.10,9,94,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parseInto_duplicateRelativeImportStatements_succeeds,0,34,8,3,1,0.04,28,172,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.PrintQueryResultsTest.isSizeOnly_sizeTrueCompleteTrue,0,1,1,1,1,1.00,3,1,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.LoggingTest.testLogLevelInfo,1,47,6,1,1,0.10,18,308,0,0.00,0.00
org.semanticweb.rulewerk.client.shell.DefaultShellConfigurationTest.buildCompleterExport_task_KB,1,3,1,1,1,0.18,25,23,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.positiveLiteralToStringRoundTripTest,0,9,4,1,1,0.03,6,56,0,0.00,0.00
org.semanticweb.rulewerk.commands.HelpCommandInterpreterTest.wrongArgumentTypeFact_succeeds,2,12,4,1,1,0.28,13,108,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.PrintQueryResultsTest.isValid_sizeFalseCompleteFalse_valid,0,3,1,1,1,0.20,10,15,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.ConjunctionImplTest.negativeLiteralsNoNullElements,0,4,2,1,1,0.60,6,32,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testIncompleteStringLiteral,0,6,4,1,1,0.00,27,55,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.testTridentSourcewrongParameterType_fails,0,11,6,2,1,0.00,4,78,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogDataSourceConfigurationVisitorTest.visit_CsvFileDataSource_succeeds,1,5,1,1,1,0.10,17,12,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.DataSourceDeclarationTest.toString_CsvFileDataSource,2,33,13,3,3,0.01,9,139,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeDatatypeConstant_fails,1,6,4,1,1,0.00,7,29,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.iriRoundTripTest2,0,9,4,1,1,0.03,5,56,0,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.implementation.TridentDataSourceTest.getDeclarationFact_succeeds,1,13,7,3,3,0.18,8,56,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parse_withBaseRelative_succeeds,0,10,4,1,1,0.06,28,59,1,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.help_succeeds,3,9,4,1,1,0.00,17,64,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parse_explicitIri_succeeds,0,9,4,1,1,0.07,28,54,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.datatypeIntegerConstantToStringRoundTripTest,0,10,4,1,1,0.03,8,61,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testStatementRemovalBeforeReason,1,44,6,1,1,0.08,8,289,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveQueryResultsTest.isConfigurationValid_saveFalseEmptyDir_valid,0,1,1,1,1,1.00,4,2,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.sparqlDataSourceDeclaration_invalidNumberOfArguments_throws,0,7,5,2,1,0.00,1,61,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.abstractConstantRelativeDoubleToStringRoundTripTest,0,9,4,1,1,0.03,5,56,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.testTridentSource_succeeds,0,14,6,2,1,0.02,6,87,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveModelTest.isDirectoryValid_existingDirectory_valid,1,1,1,1,1,1.00,7,8,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testConjunctionTruth,1,28,7,1,1,0.00,15,169,1,0.00,0.00
org.semanticweb.rulewerk.commands.RemoveSourceCommandInterpreterTest.wrongFirstArgumentType_fails,2,7,2,1,1,0.45,12,78,1,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.implementation.RdfFileDataSourceTest.testConstructorFalseExtension,0,1,1,1,1,0.00,3,14,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ModelToVLogConverterTest.testToVLogAtom,0,9,2,1,1,0.14,14,29,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testSubObjectPropertyChain,1,6,3,1,1,0.00,17,35,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testSimpleRule,1,32,7,1,1,0.00,45,185,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.GeneratedAnonymousIndividualsTest.testBlanksRestrictedChaseNoRuleRewrite,1,52,6,1,1,0.00,34,334,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testPositiveLiteralError,0,5,3,1,1,0.00,27,52,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.DataSourceDeclarationTest.toString_RdfFileDataSource_relativePath,2,33,13,3,3,0.01,10,139,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testAbbreviatedIntegerLiteral,0,12,4,1,1,0.05,30,65,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.resolvePrefixedName_undeclaredPrefix_throws,1,2,1,1,1,0.00,3,17,0,0.00,0.00
org.semanticweb.rulewerk.client.shell.ShellTest.readCommand_blank,1,3,1,1,1,0.58,10,33,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testStringLiteral,0,10,4,1,1,0.03,27,61,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parse_importStatement_relativeImport_succeeds,0,29,7,3,1,0.02,30,148,1,0.00,0.00
org.semanticweb.rulewerk.parser.ParserConfigurationTest.registerDirective_duplicateName_throws,1,1,1,1,1,1.00,6,12,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogDataFromMemoryTest.testBooleanQueryTrueIncludeConstantsTrue,0,0,0,0,0,0.00,39,0,0,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testDisjointClasseSimpleClassAndSomeValuesFrom,1,34,7,1,1,0.02,13,163,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_mixedLiterals_succeeds,1,11,4,1,1,0.10,13,69,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testFailExportQueryAnswersAfterReset,1,26,4,1,1,0.00,17,172,1,0.00,0.00
org.semanticweb.rulewerk.commands.HelpCommandInterpreterTest.wrongArgumentCount_succeeds,2,12,4,1,1,0.28,13,108,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeNegativeLiteral,1,13,8,2,2,0.11,7,48,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ModelToVLogConverterTest.testToVLogFactTupleUnsupported,0,1,1,1,1,1.00,8,13,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testDisjointObjectProperties_fourSimpleProperties,1,10,3,1,1,0.07,29,68,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.PositiveLiteralImplTest.termsNoNullElements,0,2,1,1,1,1.00,5,23,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.NegativeLiteralImplTest.termsNonEmpty,0,0,0,0,0,0.00,1,6,0,0.00,0.00
org.semanticweb.rulewerk.commands.ReasonCommandInterpreterTest.wrongArgumentCount_fails,2,8,3,1,1,0.36,12,93,1,0.00,0.00
org.semanticweb.rulewerk.commands.QueryCommandInterpreterTest.correctUseBooleanQueryTrue_succeeds,2,19,4,1,1,0.20,32,148,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.RuleImplTest.headNonEmpty,0,7,3,1,1,0.62,5,48,0,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.implementation.SkolemizationTest.skolemConstantFromRenamedNamedNull_succeeds,2,11,4,2,2,0.11,9,51,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parse_baseConflict_throws,0,7,4,1,1,0.07,27,56,1,0.00,0.00
org.semanticweb.rulewerk.parser.ParserConfigurationTest.isParsingOfNamedNullsAllowed_disabledAndEnabled_returnsTrue,1,4,1,1,1,0.60,9,13,1,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.correctUseWithRdfTask_malformedRdf_fails,2,15,3,1,1,0.18,12,157,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveModelTest.isSaveModel_saveFalseDefaultDir,0,1,1,1,1,1.00,4,1,1,0.00,0.00
org.semanticweb.rulewerk.commands.RetractCommandInterpreterTest.wrongArgumentNonFact_fails,2,8,3,1,1,0.32,12,99,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ReasonerTimeoutTest.restricted,1,49,6,1,1,0.00,11,315,0,0.00,0.00
org.semanticweb.rulewerk.commands.AddSourceCommandInterpreterTest.wrongSecondArgumentUnknownSource_fails,2,14,3,1,1,0.26,12,117,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveModelTest.isSaveModel_saveTrueDefaultDir,0,1,1,1,1,1.00,4,1,1,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.correctUseWithOwlTask_UnsupportedAxioms_succeeds,2,19,4,1,1,0.18,19,155,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogTermNamesTest.testTermCase,0,0,0,0,0,0.00,38,0,0,0.00,0.00
org.semanticweb.rulewerk.client.shell.ShellTest.readCommand_interruptRequest_CTRLD_emptyPartialLine,1,2,1,1,1,0.79,13,26,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveQueryResultsTest.isConfigurationValid_saveFalseDefaultDir_valid,0,1,1,1,1,1.00,4,2,1,0.00,0.00
org.semanticweb.rulewerk.commands.AssertCommandInterpreterTest.wrongArgumentTerm_fails,2,8,3,1,1,0.33,12,99,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.AddDataSourceTest.testAddDataSourceAfterLoading,1,53,8,1,1,0.10,31,332,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.testStatementNotRemovedAfterReason,1,55,8,1,1,0.10,13,379,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.AnswerQueryTest.queryEmptyRules,1,52,8,1,1,0.12,22,389,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testResetDiscardInferences,1,57,8,1,1,0.14,31,418,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.abstractConstantRelativeDecimalToStringRoundTripTest,0,9,4,1,1,0.03,5,56,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testResetEmptyKnowledgeBase,1,24,4,1,1,0.24,12,166,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testIntegerLiteral,0,10,4,1,1,0.03,29,61,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermImplTest.languageStringConstantImplEqualityTest,2,7,4,2,2,0.00,15,36,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testAddRules3,0,0,0,0,0,0.00,7,0,0,0.00,0.00
org.semanticweb.rulewerk.client.shell.ShellTest.readCommand_interruptRequest_CTRLC_emptyPartialLine,1,2,1,1,1,0.79,13,26,1,0.00,0.00
org.semanticweb.rulewerk.commands.ShowKbCommandInterpreterTest.synopsis_succeeds,1,1,1,1,1,0.00,7,2,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parse_withPrefix_succeeds,0,10,4,1,1,0.06,28,59,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogToModelConverterTest.testNamedNullConversion,0,1,1,1,1,1.00,6,6,1,0.00,0.00
org.semanticweb.rulewerk.commands.ExportCommandInterpreterTest.correctUseKbIoException_failse,2,12,3,1,1,0.28,14,110,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnswerCountTest.qFactsExistentialRule,1,53,6,1,1,0.10,15,350,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_multipleNestedBraceLiterals_succeeds,1,11,4,1,1,0.10,14,69,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.datatypeDoubleConstantToStringRoundTripTest,0,10,4,1,1,0.03,6,61,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_multipleNestedParenLiterals_succeeds,1,11,4,1,1,0.10,14,69,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializePrefixDeclarations,3,5,3,1,1,0.90,12,59,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testSelf,1,26,7,1,1,0.00,11,114,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.LoggingTest.testSetLogFileInexistent,1,47,6,1,1,0.10,9,308,0,0.00,0.00
org.semanticweb.rulewerk.commands.SetPrefixCommandInterpreterTest.wrongFirstArgument_fails,2,11,3,1,1,0.33,12,98,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.RuleImplTest.bodyNotNull,0,5,2,1,1,0.67,5,46,0,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testTrueBody,1,28,7,1,1,0.02,13,135,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.AddDataSourceTest.testAddDataSourceAndFactsForPredicateAfterReasoning,1,64,9,1,1,0.09,30,439,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.RuleImplTest.noExistentialInBody,0,35,14,2,2,0.07,5,137,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parse_emptyPrefix_succeeds,0,10,4,1,1,0.06,28,59,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testDisjointObjectProperties_oneProperty,1,1,1,1,1,0.00,5,38,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parseLiteral_allEscapeSequences_roundTrips,0,10,4,1,1,0.03,28,61,1,0.00,0.00
org.semanticweb.rulewerk.commands.ClearCommandInterpreterTest.wrongArgumentCount_fails,2,8,2,1,1,0.42,12,84,1,0.00,0.00
org.semanticweb.rulewerk.commands.RetractCommandInterpreterTest.synopsis_succeeds,1,1,1,1,1,0.00,7,2,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testDisjointObjectProperties_threeSimpleProperties,1,10,3,1,1,0.07,21,68,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.testSparqlSource,0,15,6,2,1,0.02,5,86,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.RuleImplTest.testGetters,0,28,11,2,2,0.20,16,84,1,0.00,0.00
org.semanticweb.rulewerk.commands.SetPrefixCommandInterpreterTest.wrongSecondArgument_fails,2,12,3,1,1,0.32,12,102,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerWriteInferencesTest.unsafeForEachInference_example_succeeds,2,68,9,1,1,0.00,52,440,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.FactTest.factsConstructor,1,14,7,2,2,0.14,11,66,0,0.00,0.00
org.semanticweb.rulewerk.commands.ClearCommandInterpreterTest.correctUseAll_succeeds,2,14,4,1,1,0.33,28,123,1,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.implementation.TridentDataSourceTest.nullFile_fails,0,0,0,0,0,0.00,1,5,0,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveQueryResultsTest.mkdir_saveTrueNonExistingDirectory,1,1,1,1,1,1.00,8,11,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogDataFromRdfFileTest.testLoadDataFromRdfStringNonExistingPredicate,1,11,4,1,1,0.18,24,76,0,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.correctUseWithRdfTask_RdfXml_succeeds,2,18,4,1,1,0.18,21,162,1,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.correctUseWithRdfTask_missingFile_fails,2,13,3,1,1,0.19,12,149,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.testUnknownDataSource,0,8,4,1,1,0.00,5,66,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.PrintQueryResultsTest.isComplete_sizeTrueCompleteFalse,0,1,1,1,1,1.00,3,1,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnswerCountTest.noFactsUniversalRule,1,41,5,1,1,0.15,12,239,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.testStatementsArrayRemovalAfterLoad,1,56,8,1,1,0.09,12,357,0,0.00,0.00
org.semanticweb.rulewerk.graal.GraalToRulewerkModelConverterTest.testConvertQueryExceptionEmptyBody,0,1,1,1,1,1.00,43,12,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializePrefixDeclarations_fails,2,4,3,1,1,0.93,12,56,1,0.00,0.00
org.semanticweb.rulewerk.parser.javacc.JavaCCParserBaseTest.createConstant_undeclaredPrefix_throws,0,4,2,1,1,0.00,0,39,0,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.implementation.RdfFileDataSourceTest.testConstructorNullFile,0,0,0,0,0,0.00,3,8,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.PositiveLiteralImplTest.testGetters,0,10,5,2,2,0.28,16,43,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.ShellTest.run_empty_exit,2,14,3,2,1,0.10,35,78,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogRegressionTest.test_issue_166,1,60,8,1,1,0.00,28,435,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testUnicodeUri,0,11,4,1,1,0.05,28,64,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnswerCountTest.noFactsExistentialRule,1,38,5,1,1,0.16,12,229,0,0.00,0.00
org.semanticweb.rulewerk.commands.ReasonCommandInterpreterTest.correctUseReasonerException_fails,2,12,4,1,1,0.32,13,101,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.TerminalStylePrinterTest.testPrintNormal,1,3,1,1,1,0.29,13,10,0,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testNegativeObjectPropertyAssertions,1,5,2,1,1,0.09,12,31,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.answerQuery_PredicateNotLoaded_Materialized,1,55,7,1,1,0.10,12,354,0,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testMinCardinality_one_filler_SubClassOf,1,30,7,1,1,0.00,12,138,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermImplTest.datatypeConstantToStringTest,1,13,3,1,1,0.12,6,48,0,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveModelTest.getOutputModelDirectory_saveTrueEmptyDir,0,1,1,1,1,1.00,4,1,1,0.00,0.00
org.semanticweb.rulewerk.parser.javacc.JavaCCParserBaseTest.setBase_changingBase_throws,0,5,3,1,1,0.00,0,44,0,0.00,0.00
org.semanticweb.rulewerk.commands.ClearCommandInterpreterTest.correctUseFacts_succeeds,2,15,4,1,1,0.26,27,125,1,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.wrongTask_fails,2,12,3,1,1,0.24,12,125,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeAbstractConstant_fails,1,6,5,1,1,0.00,7,30,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testAddRules2,1,30,5,1,1,0.14,7,171,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.countQueryAnswers_PredicateNotLoaded_KbChanged,1,39,6,1,1,0.10,12,230,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.LoggingTest.testSetLogLevelNull,1,4,2,1,1,0.00,4,32,0,0.00,0.00
org.semanticweb.rulewerk.graal.GraalToRulewerkModelConverterTest.testConvertAtom,0,4,1,1,1,0.17,46,18,1,0.00,0.00
org.semanticweb.rulewerk.commands.ClearCommandInterpreterTest.correctUseInf_succeeds,2,15,3,1,1,0.26,29,125,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.ConjunctionImplTest.negativeLiteralsNotNull,0,0,0,0,0,0.00,1,4,0,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testDisjointObjectProperties_twoSimpleProperties,1,7,3,1,1,0.07,16,53,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.datatypeDecimalToStringRoundTripTest,0,10,4,1,1,0.03,6,61,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeRule_fails,1,13,9,2,2,0.00,7,47,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testFullIntegerLiteral,0,10,4,1,1,0.03,29,61,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parseLiteral_multiLineLiteral_succeeds,0,10,4,1,1,0.03,29,61,1,0.00,0.00
